Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mp-300850945,mp-771876,mp-775731,NiO4,intercalation,P1,2.807824826363635,225.43695558318046,603.1920664257829,632.9874806662901,1693.657659175896,0.07407045013157898,0.0055152927500010645
mp-300770204,mp-768689,mp-768644,FePCO7,intercalation,Pc,2.82604067000002,58.729391757905375,161.458134920325,165.97164963220456,456.28725578718877,0.021186099531250058,0.035685959100000275
mp-300769614,mp-769590,mp-769589,V3CrO8,intercalation,P-1,2.815338616666663,222.9865540156176,881.8589684589124,627.782656517595,2482.731608356205,0.08956828605769296,0.05950191287202423
mp-300765033,mp-772124,mp-773198,Mn5Fe3O16,intercalation,P1,2.8957474380000003,349.1478329671472,1409.5801173447405,1011.0439427978683,4081.7880134567718,0.09795537846354384,0.04612085397321497
mp-300780632,mp-779007,mp-774891,Fe2Co3Ni3O16,intercalation,P1,2.844297955,203.56324473091496,926.6767579618504,578.994520701306,2635.7448076169203,0.039784845589284856,0.08852286205882365
mp-300764851,mp-752560,mp-18953,NaV(OF)2,intercalation,P2_1/m,2.8535683,177.64870240983433,547.9218585617011,506.9327057328368,1563.532446468754,0.0,0.08237201857142917
mp-300770041,mp-754615,mp-849313,VCr2O6,intercalation,C2/m,2.8268666233333386,98.62438496517682,398.35250714865606,278.7979821048366,1126.089406779691,0.04984708555871187,0.005236445208333329
mp-300767166,mp-757999,mp-762249,V(CO3)2,intercalation,P2_1/c,2.8473029974999955,289.99452340878577,690.6122464347577,825.7022757604183,1966.3823193838916,0.0652596494444424,0.022307778000000056
mp-300762181,mp-758057,mp-757548,CoSn3(PO4)4,intercalation,Pm,2.847935344999997,130.30786667942428,495.4033392203882,371.1083792478798,1410.876679796767,0.08451966531250044,0.07695200799107216
mp-300771176,mp-768412,mp-753496,CoSnO4,intercalation,Imcm,2.8998314899999977,104.88881177853504,541.9207017620173,304.15987934407866,1571.478716052395,0.06702415071428547,0.019262988437500184
mp-300778564,mp-754332,mp-781010,Fe7(OF3)3,intercalation,P1,2.8070738000000057,43.449662454546406,183.44877305096847,121.96640909500117,514.9542444735207,0.07460585447368473,0.05575701625000029
mp-300765502,mp-755458,mp-756179,Cr3FeO8,intercalation,R-3m,2.867523905,145.82170392421062,616.425370187071,418.1472218705062,1767.6144846599004,0.05703544420634987,0.04212144986772515
mp-300018713,mp-18713,mp-25225,Ba2(CuO2)3,intercalation,Fmmm,2.874395375,47.166659011096925,259.43619371896585,135.57562651569904,745.7221953333992,0.05537752045454525,0.001142098888890608
mp-300757673,mp-757673,mvc-1011,TiP2O7,intercalation,P2_1/c,2.8002057774999907,117.16427201916521,363.1329511639074,328.08407142464694,1016.8469878497957,0.13583880250000036,0.09353323032251204
mp-300767088,mp-767088,mp-753921,Sb11S18,intercalation,P1,2.8486994666666625,41.502218258438475,172.7524657071558,118.22734701829712,492.1198569253256,0.08756652634159501,0.0018628628124996995
mp-300773763,mp-772506,mp-775288,Cr3Fe2Sb3O16,intercalation,Cm,2.8881749625000035,116.94605016328535,556.9189928725812,337.76065404487025,1608.4794913553073,0.11773747125000078,0.14286475861309533
mp-300779764,mp-779764,mp-771910,Ti2Mn3Co3O16,intercalation,P1,2.8851784839999985,351.38051012017183,1425.3995872610697,1013.7954874956636,4112.532220268115,0.060585558541665925,0.0939777900735308
mp-300759715,mp-759715,mp-761143,KSb(PO4)2,intercalation,P1,2.886700053333322,73.49254170350467,234.18320679515176,212.15092405510842,676.016675545333,0.07428904019230753,0.07942025166666689
mp-300545467,mp-545467,mp-773044,CuO2,intercalation,C2/m,2.864858400000004,126.47422734599165,494.2428978722621,362.33075259567437,1415.935917609694,0.025914887499999928,0.013604331111110923
mp-300540179,mp-540179,mp-26218,Cr3(P2O7)2,intercalation,P2_1/c,2.829406567499995,103.52920401516347,319.62329333218133,292.9262097685504,904.3442452800508,0.036487162400792535,0.02754618166666578
mp-300765728,mp-760357,mp-757069,VFe3O8,intercalation,R-3m,2.8705131000000046,71.61658374623316,293.55697094364564,205.57634182080966,842.6591306900552,0.05927458700000088,0.00929836750000046
mp-300764917,mp-764917,mp-760211,VO3F,intercalation,P1,2.8684130049999945,193.1483804308656,614.4909898906873,554.0293263225814,1762.6139468577676,0.10261056749999843,0.08451684625000055
mp-300032420,mp-26727,mp-26728,VP2O7,intercalation,P-1,2.812070142500006,224.49921560191456,644.448055761058,631.3075412088156,1812.23313599785,0.0,0.035911321363637505
mp-300764753,mp-764753,mp-752990,VO3F2,intercalation,P1,2.842904770000005,162.72859711061702,489.6967468442914,462.6219049411821,1392.161217457121,0.10004365055555553,0.08837618874999986
mp-300767137,mp-767137,mp-767208,Sb17S27,intercalation,P1,2.8595467366666707,27.195840162800913,115.05627698192785,77.76777598844573,329.0088013766883,0.06926571258877877,0.011390040212766905
mp-300765113,mp-757720,mp-758621,V(CO3)2,intercalation,F2dd,2.86454053,289.99452340878577,635.1052183729188,830.7010657825008,1819.2846388437265,0.06529351249999849,0.031337312499999825
mp-300778410,mp-755122,mp-774191,Fe3OF7,intercalation,Cm,2.8757027666666715,238.34399708885127,815.7747188667691,685.4064918468026,2345.925616021894,0.1112348945454542,0.17229719464285687
mp-300765757,mp-760393,mp-753509,MnOF4,intercalation,I4/m,2.8506196299999984,153.41866385575673,429.9854777148314,437.33825479559135,1225.7250433888248,0.0753679934722209,0.09926192299999936
mp-300777495,mp-18911,mp-25294,VP2O7,intercalation,P2_1,2.8953885500000007,224.49921560191453,611.1832806319502,650.0124583377649,1769.613072693186,0.0019115445000004168,0.0
mp-300026113,mp-26113,mp-26114,Ti(PO3)4,intercalation,Pbcn,2.928661285000026,72.30046544756605,173.51452818263374,211.7435740437688,508.16528107352536,0.0021960357352952533,0.021263785095237964
mp-300773446,mp-772670,mp-770394,Na5Fe2P2(CO7)2,intercalation,P-1,2.901007764999997,49.309092404960744,144.20502739623527,143.04605995189345,418.3399042285157,0.009589898000000652,0.012256402532051071
mp-300757806,mp-757806,mp-757131,Sn(PO3)4,intercalation,Cc,2.9529095500000087,60.70016822139328,189.2221323823797,179.24210642755924,558.7558417832948,0.02505090470588289,0.05189227664351837
mp-300780312,mp-780312,mp-771571,FeO2,intercalation,Cc,2.96866205,208.25840602455287,858.5514102943837,618.2488265585814,2548.748989714916,0.10194208955357098,0.07316502617647025
mp-300764798,mp-764465,mp-757684,FeBO3,intercalation,P1,2.9767538799999933,84.46390034991816,273.8325947243576,251.4282430865516,815.1322388161967,0.06686212630952326,0.05054763198863643
mp-300780179,mp-780179,mp-768625,FeCo3(PO4)6,intercalation,R3,2.9205534300000067,31.491892466347927,91.94440913524653,91.97375455978377,268.5285594692681,0.05556001684374934,0.08498400719512134
mp-300762540,mp-757833,mp-766529,FeSiO4,intercalation,Pbn2_1,2.915596942499996,165.6354105824061,508.46643760495493,482.9260966637948,1482.4831908448716,0.05231893214285588,0.013524771250000178
mp-300853273,mp-849711,mp-764159,V2OF5,intercalation,C2,2.986452792500004,121.92721892571993,406.68451971126376,364.12988344247566,1214.5441195582264,0.0016818575000003833,0.0576618858333342
mp-300779026,mp-779026,mp-776060,MnCr2Fe3(PO4)6,intercalation,P1,2.927067572499987,116.01652389477093,374.793156475847,339.5882049665538,1097.0448947153652,0.055872326111112265,0.09925071443750257
mp-300777077,mp-776414,mp-754461,V4OF11,intercalation,P1,2.9388751299999933,61.51519200067901,203.89356129732042,180.78546788797007,599.217716463824,0.001407514374999863,0.03385882382352978
mp-300777086,mp-776420,mp-779365,V2OF5,intercalation,P1,2.9817244633333297,121.92721892571993,406.4464231074125,363.5533714170176,1211.911242813701,0.0014021570833335772,0.057938633148149066
mp-300783911,mp-783911,mp-851257,V2OF5,intercalation,P1,2.9576018641666635,121.92721892571993,406.34347948816827,360.61216998736603,1201.8022324261747,0.001978552499999786,0.061131273425926835
mp-300763051,mp-763051,mp-759574,VO2F,intercalation,P-3m1,2.9209222049999903,115.70246773411144,399.72558931253786,337.957907177861,1167.5673497296984,0.06719882162878843,0.003462746666667904
mp-300764908,mp-764860,mp-761101,VO3F,intercalation,P-1,2.9111660450000025,193.1483804308656,612.1416500833387,562.2870067570788,1782.0459864528889,0.08603300178571427,0.06466734625000026
mp-300779822,mp-778244,mp-759536,V4(OF3)3,intercalation,P1,2.9258648983333337,181.26549199859505,609.6976608451139,530.358340317811,1783.8929844626605,0.0013538187500001795,0.08673986991228144
mp-300779379,mp-778107,mp-764086,V4OF11,intercalation,P1,2.9645975749999933,61.51519200067901,202.41017432300387,182.367789030872,600.0647119533031,0.0016053987499997644,0.032531982941176985
mp-300779753,mp-779753,mp-764606,V4OF11,intercalation,C2,2.9932242899999943,61.51519200067901,202.7940000175681,184.12876690044567,607.0079267188443,0.0010559853125000627,0.030330963529412888
mp-300775429,mp-775429,mp-755667,Ba4Bi3O11,intercalation,Cm2m,2.9617629299999995,19.718809401379023,134.47076994171707,58.40243870873988,398.2705415819357,0.04987999125000098,0.0475949534795328
mp-300770694,mp-770694,mp-754365,Cr2O7,intercalation,P2_1/c,2.941472576249997,416.11716388178877,1320.4682203135792,1223.9972260652075,3884.121057862033,0.01140685928030205,0.044190181666666994
mp-300772690,mp-755577,mp-755442,Mn4CoO8,intercalation,C2/m,2.982287033333334,188.07900506946768,847.5497845029523,560.9055780609079,2527.636732427616,0.04600090205128637,0.00940594031250086
mp-300773523,mp-772294,mp-769456,Na5Fe2P2(CO7)2,intercalation,Pc,2.9895502650000134,49.309092404960744,144.55779314703085,147.41201026616054,432.16278881052324,0.013468520800000938,0.012580366762819928
mp-300765030,mp-771148,mp-756938,Mn3Cr5O16,intercalation,P1,2.9130759119999987,357.26019367590436,1432.1845375622077,1040.7260645137314,4172.0622779113255,0.0768789346875014,0.018112061964287385
mp-300765830,mp-767661,mp-767672,VF5,intercalation,Pnma,2.98922930875,321.4444987550615,831.2216108629111,960.8713168150824,2484.7120012578007,0.051687708928572114,0.050104398333333584
mp-300540392,mp-504313,mp-753873,CrPO4,intercalation,P-1,2.945782924999997,87.06955420644836,285.95922991562907,256.48800606871725,842.3738167316085,0.07628367669871672,0.03282854428571369
mp-300763132,mp-758080,mp-758669,V(CO3)2,intercalation,P-1,2.993885970000002,75.32725450682263,187.49527329655086,225.5212104265957,561.3394681638598,0.08747076289473554,0.0990978414999999
mp-300761611,mp-775292,mp-775301,V(Si2O5)3,intercalation,Cmce,2.9210480550000084,111.61041105081922,291.43067111258495,326.0193741177469,851.2829950207632,0.04970941793478367,0.025761167604166246
mp-300697767,mp-697767,mp-26616,MoP2O7,intercalation,P2_1/c,2.948947267499997,96.8176566372838,319.27429203305473,285.51016398627087,941.5230510738727,0.0019881437500011145,0.03523820636363606
mp-300764302,mp-761134,mp-559279,RbV(PO4)2,intercalation,P2_1/c,2.977577022500008,80.41417137455656,244.99295392922318,239.43938896825748,729.4853902940581,0.0,0.057420068717949135
mp-300764391,mp-761172,mp-773179,TiCo3O8,intercalation,P6_3mc,2.9033205799999933,71.76057345918441,341.5298066384941,208.3439497566513,991.570516296958,0.03989564507142962,0.06655145758333436
mp-300760512,mp-760512,mp-760546,CuCO3,intercalation,P-1,2.957341339999993,102.690898142701,336.0648462711225,303.6920383191382,993.8584627983333,0.06745649147727129,0.07908499729166607
mp-300774318,mp-774318,mp-760302,Fe3Co3(NiO8)2,intercalation,P1,2.928192526666667,204.29989000911868,917.6631033748238,598.2294111235234,2687.0942412998997,0.05327050048214321,0.08660756970588324
mp-300767188,mp-753996,mp-752756,Mn2OF3,intercalation,Pbnm,2.9725513474999956,141.2003707166647,506.1949469813364,419.7253522413205,1504.6904717470602,0.05273368645833276,0.07268252714285682
mp-300780145,mp-779008,mp-770608,Mn3O8,intercalation,P1,2.903327142,202.43738923778926,755.0697643535037,587.7419667296922,2192.2145409510713,0.03378316031249895,0.027633400944442776
mp-300780037,mp-754573,mp-756726,Mn2Si2O7,intercalation,Cc,2.9769372200000044,94.0456049985148,308.5279103099712,279.96786189749713,918.4682196105763,0.09089351147727244,0.08544816888888818
mp-300762393,mp-758640,mp-779017,Cr(Si2O5)2,intercalation,P-1,2.9916567324999983,158.4882614289599,418.73977609697766,474.1424743261677,1252.725670326065,0.09462203699999884,0.04444826539215718
mp-300019340,mp-762271,mp-714944,VO2,intercalation,R-3m,2.912425300000003,298.1875245449297,1170.561012609241,868.4488906290253,3409.171508316776,0.14459902000000113,0.0680633835227269
mp-300018934,mp-18934,mp-25279,V2O5,intercalation,Pmnm,2.93049026,141.94121601877012,453.9751805226187,415.9573510355618,1330.3698448032758,0.0,0.08159327437499897
mp-300025510,mp-776285,mp-763241,CrPCO7,intercalation,P2_1/m,2.911255323333339,176.48084336961531,467.82899653825547,513.7807947261497,1361.9696565816905,0.04821077241923355,0.015733354062499316
mp-300768041,mp-768041,mp-775116,MnCr3(PO4)4,intercalation,Pm,2.9703650900000023,173.3109032275383,571.106631332755,514.7966566634485,1696.395200378317,0.0321316419791664,0.004777593035713679
mp-300773529,mp-772536,mp-769488,Na5Fe2P2(CO7)2,intercalation,P2_1,2.927799964999985,49.309092404960744,144.20828440815495,144.3671590174251,422.213010042904,0.01093984719999952,0.01252396137820444
mp-300764313,mp-759967,mp-510562,KMnP3HO10,intercalation,P1,2.9806414299999995,75.51828466875077,193.06199852692538,225.09292800621242,575.4485913679526,-8.881784197001252e-16,0.04444786441176607
mp-300018162,mp-18162,mp-510752,CuO,intercalation,Pmnb,2.9888302675,161.42378959862015,855.6020296774786,482.46830824690767,2557.2492432344816,0.15721317062499995,0.010213758999999987
mp-300770133,mp-768722,mp-756441,FePCO7,intercalation,P-1,2.9345875400000176,58.729391757905375,161.12739287032,172.34654128452888,472.84243946992876,0.016735406614583503,0.027071419100000327
mp-300771223,mp-755397,mp-758340,Mn3(SnO5)2,intercalation,P-1,2.963635845000021,44.89863399839613,211.5469135269062,133.06320110918344,626.948015827459,0.05922567368420939,0.01760122424999899
mp-300782698,mp-754547,mp-775296,TiMnO4,intercalation,I-4m2,2.9004300000000014,296.66585503024004,1133.945153820957,860.4585459053592,3288.9285424969207,0.05544033083333133,0.0645188518750004
mp-300849265,mp-849265,mp-541668,SbP2O7,intercalation,P2_1/c,2.955220927500002,88.55769041245983,293.48051952868644,261.7075399979676,867.2997731247473,0.0,0.07407860609848528
mp-300765014,mp-760056,mp-553997,Na2Mn(PO3)5,intercalation,P2_1/m,2.9419435350000014,53.3131126555476,138.0021071109048,156.84416710771498,405.9944068313041,0.0,0.04171750611111147
mp-300762409,mp-752668,mp-753112,MnO2,intercalation,Cc,2.9822698700000085,97.56902330775092,385.0804699931836,290.97715845603415,1148.4138831861135,0.04927989625000073,0.0682425751136364
mp-300765116,mp-759155,mp-758060,Fe2C2O7,intercalation,P2_1/c,2.97859016375,204.9127590120708,564.1168232506542,610.3511284202283,1680.2728209402958,0.08468238181817966,0.050193101596155636
mp-300779954,mp-755504,mp-753588,MnOF3,intercalation,C2/m,2.988112085000005,180.1711835556683,567.1067603547802,538.3716909514466,1694.5785641013206,0.08647081517857114,0.09776381749999884
mp-300767724,mp-766514,mp-766497,Fe3(BO3)4,intercalation,Pc,2.9544650649999875,122.52755963232883,374.829927742048,362.00339443341835,1107.4219268303502,0.0786872855113625,0.04023528244565178
mp-300777617,mp-776824,mp-756285,V2OF5,intercalation,P1,2.965728121250004,121.92721892571993,407.0477783773942,361.60298191381315,1207.193043026177,0.0,0.058469642638889326
mp-300762003,mp-757644,mp-757949,Fe2C2O7,intercalation,P2_1/c,2.9709436200000083,102.4563795060354,320.5487759861793,304.39212702175536,952.3323409149514,0.08792072269345398,0.060676367365386064
mp-300031728,mp-26579,mp-26580,CrPO4,intercalation,Pbca,2.993037492500002,174.13910841289672,565.4771722366543,521.2048803903224,1692.4943776571874,0.11349683895833353,0.024031029464285147
mp-300770144,mp-768938,mp-756987,Na5Fe2P2(CO7)2,intercalation,P1,2.9982995600000137,49.309092404960744,144.3228899254314,147.84343006179387,432.7232573613516,0.013084035400001248,0.011874157916666128
mp-300850453,mp-849712,mp-779309,V4(OF3)3,intercalation,P1,2.949579906666669,181.26549199859505,611.3821276459221,534.6570529711038,1803.3204389995285,0.0010508881250004263,0.0827402954385974
mp-300779205,mp-778178,mp-777342,V4(OF3)3,intercalation,P1,2.907752386666666,181.26549199859505,611.9708350166168,527.0751669792222,1779.4596560899595,0.0016444700000004526,0.08984449912280823
mp-300704251,mp-704251,mp-504149,FePO4,intercalation,P2_1/c,2.9256799200000083,169.8905332220261,496.8617885321611,497.0453216457762,1453.6585577238345,0.0013274312500008991,0.0522523210714283
mp-300779382,mp-778106,mp-778865,V4(OF3)3,intercalation,P1,2.9484161066666634,181.26549199859505,613.9333602947895,534.4460961915149,1810.1310079131451,0.0034343409374999467,0.08493117149122931
mp-300765532,mp-752985,mp-753016,V3O5F,intercalation,P1,2.9868996699999935,103.57624362272743,418.06357763166505,309.3718478965635,1248.713962067037,0.07273368555555493,0.07134691375000024
mp-300779400,mp-778226,mp-759085,V4(OF3)3,intercalation,P1,2.9000916333333366,181.26549199859505,611.4968123265312,525.6865367571762,1773.3967892381781,0.002104768437500404,0.09144171149122826
mp-300778861,mp-778861,mp-775438,V2OF5,intercalation,P1,2.9896388724999965,121.92721892571993,406.45415615026855,364.5183533161495,1215.1511451160266,0.0013171390624995285,0.05698368277777899
mp-300778629,mp-777831,mp-774387,V4OF11,intercalation,P1,2.9831436250000047,61.51519200067901,202.44264015120646,183.50865285747687,603.9154713952415,0.0013426775000002775,0.031193771764706387
mp-300768001,mp-753932,mp-752650,Fe(SiO4)2,intercalation,P-1,2.988465645,190.3127798606263,509.74071081710855,568.7432044179294,1523.3426021348084,0.08856895845833357,0.06332643367647073
